word1	attr1	word2	attr2	Comment	period	genre	combined		word1 freq	word2 freq	bigram freq	score trimmed	distance	url
amāru	[see]	amāru	[see]		OB (556), NA (202), Sel (85), SB (44), Ach (21), No info (4), NB (2), 1stM (2)	mathematical (558), omen (174), astrological report (54), astronomical (36), incantation-ritual (26), scholarly letter (22), literary (12), no info (8), astrological (8), administrative letter (8), school (2), scholarly (2), royal inscription (2), priestly letter (2), medical (2)	OB mathematical (556), NA omen (78), Sel omen (65), NA astrological report (54), SB astronomical (28), NA scholarly letter (22), NA incantation-ritual (20), SB omen (16), Ach omen (15), NA literary (10), Sel astrological (8), NA administrative letter (8), Sel incantation-ritual (6), Sel astronomical (6), NA no info (6), No info no info (2), No info literary (2), NB royal inscription (2), NA school (2), NA priestly letter (2), Ach medical (2), Ach mathematical (2), Ach astronomical (2), 1stM scholarly (2)		2769	2769	916	−3,192	4,853	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22am%C4%81ru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	našû	[lifted]		OB (499), NA (55), Sel (10), Ach (7), SB (5), NB (1)	mathematical (500), astrological report (19), omen (16), literary (15), administrative letter (9), scholarly letter (7), astronomical (6), priestly letter (2), incantation-ritual (2), royal inscription (1)	OB mathematical (499), NA astrological report (19), NA literary (15), NA administrative letter (9), Sel omen (8), NA scholarly letter (7), Ach omen (6), SB astronomical (5), Sel incantation-ritual (2), NA priestly letter (2), NA omen (2), NB royal inscription (1), NA astronomical (1), Ach mathematical (1)		2769	1668	577	−3,794	3,021	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22na%C5%A1%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	igû	[reciprocal]		OB (230), Ach (4), Sel (3), MB (1)	mathematical (236), omen (2)	OB mathematical (230), Ach mathematical (4), Sel omen (2), Sel mathematical (1), MB mathematical (1)		2769	650	238	−4,99	3,181	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ig%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	paṭāru	[loosen]		OB (196), NA (6)	mathematical (196), literary (3), incantation-ritual (2), astrological report (1)	OB mathematical (196), NA literary (3), NA incantation-ritual (2), NA astrological report (1)		2769	534	202	−5,179	2,807	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22pa%E1%B9%AD%C4%81ru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	ūmu	[day]		NA (520), SB (94), Sel (78), Ach (4), NB (3), 1stM (3), Uncertain (2), OB (2), No info (2)	astrological report (358), astronomical (103), omen (81), scholarly letter (65), astrological (30), administrative letter (20), literary (10), scholarly (9), school (7), royal inscription (6), incantation-ritual (5), no info (4), hemerological (4), medical (2), mathematical (2), priestly letter (1), legal transaction (1)	NA astrological report (358), SB astronomical (88), NA scholarly letter (65), Sel omen (40), Sel astrological (30), NA omen (28), NA administrative letter (20), NA astronomical (12), NA school (7), NA literary (7), SB omen (6), NA scholarly (6), NA royal inscription (6), NA no info (4), NA hemerological (4), Sel incantation-ritual (3), Sel astronomical (3), NB literary (3), Ach omen (3), 1stM scholarly (3), Uncertain omen (2), Sel medical (2), OB mathematical (2), No info omen (2), NA priestly letter (1), NA legal transaction (1), NA incantation-ritual (1), Ach incantation-ritual (1)		2769	8958	708	−5,629	3,124	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%ABmu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	divinity	[?]		NA (885), Sel (73), SB (41), Ach (30), NB (12), No info (11), 1stM (7), MB (2), MA (1), Hell (1)	astrological report (649), omen (141), scholarly letter (82), literary (48), astronomical (30), royal inscription (24), no info (18), incantation-ritual (18), administrative letter (18), astrological (10), scholarly (7), school (5), hemerological (5), prophecy (2), priestly letter (2), treaties (1), legal (1), hymn-prayer (1), historical (1)	NA astrological report (649), NA scholarly letter (82), Sel omen (51), NA omen (42), NA literary (33), Ach omen (28), SB astronomical (22), SB omen (19), NA administrative letter (18), NA royal inscription (16), NA no info (16), Sel incantation-ritual (10), Sel astrological (10), No info literary (8), NA incantation-ritual (8), NB royal inscription (7), 1stM scholarly (7), NB literary (5), NA school (5), NA hemerological (5), NA astronomical (4), Sel astronomical (2), No info no info (2), NA prophecy (2), NA priestly letter (2), MB literary (2), Ach astronomical (2), No info omen (1), NA treaties (1), NA hymn-prayer (1), NA historical (1), MA royal inscription (1), Hell legal (1)		2769	20527	1063	−5,653	2,656	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22divinity%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	hepû	[break]		OB (103), NA (4), NB (1)	mathematical (103), royal inscription (2), astrological report (2), scholarly letter (1)	OB mathematical (103), NA astrological report (2), NB royal inscription (1), NA scholarly letter (1), NA royal inscription (1)		2769	261	108	−5,953	2,833	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22hep%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	kīnu	[permanent]		NA (117), SB (5), NB (1)	astrological report (104), scholarly letter (5), astronomical (5), incantation-ritual (3), administrative letter (3), royal inscription (1), omen (1), hymn-prayer (1)	NA astrological report (104), SB astronomical (5), NA scholarly letter (5), NA incantation-ritual (3), NA administrative letter (3), NB royal inscription (1), NA omen (1), NA hymn-prayer (1)		2769	389	123	−6,154	2,423	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22k%C4%ABnu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	bibbu	[planet]		Sel (64), SB (37), NA (22), Ach (5)	omen (96), astrological report (21), astrological (5), astronomical (3), mathematical (2), administrative letter (1)	Sel omen (56), SB omen (37), NA astrological report (21), Sel astrological (5), Sel astronomical (3), Ach omen (3), Ach mathematical (2), NA administrative letter (1)		2769	424	128	−6,163	2,734	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22bibbu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	mēlû	[height]		OB (72), Sel (1)	mathematical (73)	OB mathematical (72), Sel mathematical (1)		2769	170	73	−6,465	3,699	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22m%C4%93l%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	ṭiābu	[be(come) good]		NA (76), Sel (2), Ach (2), SB (1)	astrological report (69), omen (8), scholarly letter (2), royal inscription (1), administrative letter (1)	NA astrological report (69), NA omen (3), Sel omen (2), NA scholarly letter (2), Ach omen (2), SB omen (1), NA royal inscription (1), NA administrative letter (1)		2769	228	81	−6,588	4,827	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%E1%B9%ADi%C4%81bu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	šehṭu&&šamšu	[jump&&sun]		Sel (10), SB (6)	omen (16)	Sel omen (10), SB omen (6)		2769	9	16	−6,605	3,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1eh%E1%B9%ADu%26%26%C5%A1am%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	waṣābu	[add]		OB (74), Ach (1)	mathematical (75)	OB mathematical (74), Ach mathematical (1)		2769	203	75	−6,643	3,48	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22wa%E1%B9%A3%C4%81bu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	nēpešu	[activity]		OB (60), NA (2), Sel (1)	mathematical (60), scholarly letter (1), literary (1), incantation-ritual (1)	OB mathematical (60), Sel incantation-ritual (1), NA scholarly letter (1), NA literary (1)		2769	150	63	−6,709	3,524	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22n%C4%93pe%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	eperu	[earth]		OB (89), NA (1)	mathematical (89), royal inscription (1)	OB mathematical (89), NA royal inscription (1)		2769	322	90	−6,782	2,656	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22eperu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	mahāru	[face]		OB (117), NA (5), SB (1), Ach (1)	mathematical (117), incantation-ritual (3), priestly letter (1), omen (1), astronomical (1), administrative letter (1)	OB mathematical (117), NA incantation-ritual (2), SB astronomical (1), NA priestly letter (1), NA omen (1), NA administrative letter (1), Ach incantation-ritual (1)		2769	624	124	−6,812	2,903	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22mah%C4%81ru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	mātu	[land]		NA (260), Sel (41), Ach (24), SB (11), NB (7), No info (3)	astrological report (199), omen (95), royal inscription (13), scholarly letter (12), no info (8), administrative letter (6), literary (5), astronomical (3), astrological (2), treaties (1), school (1), hemerological (1)	NA astrological report (199), Sel omen (39), NA omen (24), Ach omen (24), NA scholarly letter (12), SB omen (8), NA no info (8), NB royal inscription (7), NA royal inscription (6), NA administrative letter (6), SB astronomical (3), No info literary (3), Sel astrological (2), NA literary (2), NA treaties (1), NA school (1), NA hemerological (1)		2769	5115	346	−6,886	3,523	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22m%C4%81tu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	Ahlamu	[Ahlamu]		NA (30)	astrological report (29), scholarly letter (1)	NA astrological report (29), NA scholarly letter (1)		2769	41	30	−6,979	2,9	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22Ahlamu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	mušarû	[(royal) inscription]	reading inscriptions	NA (47), NB (9)	royal inscription (56)	NA royal inscription (47), NB royal inscription (9)		2769	143	56	−6,98	2,286	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22mu%C5%A1ar%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	nasāhu	[tear out]		OB (90), Sel (5), NA (3)	mathematical (90), omen (4), scholarly letter (1), priestly letter (1), incantation-ritual (1), administrative letter (1)	OB mathematical (90), Sel omen (4), Sel incantation-ritual (1), NA scholarly letter (1), NA priestly letter (1), NA administrative letter (1)		2769	472	98	−7,088	3,153	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nas%C4%81hu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	Makru	[Red]	Mars	Sel (3), SB (3)	omen (6)	Sel omen (3), SB omen (3)		2769	2	6	−7,265	3,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22Makru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	eṣēpu	[double]		OB (26)	mathematical (26)	OB mathematical (26)		2769	38	26	−7,282	2,577	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22e%E1%B9%A3%C4%93pu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	libbu	[interior]		NA (242), Sel (19), Ach (12), SB (9), OB (5), No info (3), Uncertain (2), NB (2), 1stM (1)	astrological report (133), omen (43), scholarly letter (33), administrative letter (33), royal inscription (15), incantation-ritual (8), literary (7), mathematical (5), astrological (5), astronomical (4), technical procedure (2), scholarly (2), priestly letter (2), no info (2), prophecy (1)	NA astrological report (133), NA scholarly letter (33), NA administrative letter (33), NA omen (18), NA royal inscription (13), Ach omen (10), Sel omen (8), Sel incantation-ritual (5), Sel astrological (5), SB omen (5), OB mathematical (5), SB astronomical (4), NA literary (4), No info literary (3), Uncertain omen (2), NB royal inscription (2), NA technical procedure (2), NA priestly letter (2), NA no info (2), Ach incantation-ritual (2), Sel scholarly (1), NA prophecy (1), NA incantation-ritual (1), 1stM scholarly (1)		2769	5112	295	−7,346	3,349	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22libbu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	pû	[mouth]		NA (123), Sel (3), Ach (2)	astrological report (111), administrative letter (5), omen (4), scholarly letter (3), literary (2), medical (1), mathematical (1), incantation-ritual (1)	NA astrological report (111), NA administrative letter (5), NA scholarly letter (3), Sel omen (2), NA literary (2), Sel mathematical (1), NA omen (1), NA incantation-ritual (1), Ach omen (1), Ach medical (1)		2769	981	128	−7,373	1,328	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22p%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	awīlu	[man]		NA (67), Sel (51), No info (15), Ach (10), OB (6), 1stM (4), Uncertain (2), SB (2)	omen (113), incantation-ritual (13), literary (7), scholarly (6), mathematical (6), no info (4), astronomical (4), priestly letter (1), legal transaction (1), astrological (1), administrative letter (1)	NA omen (57), Sel omen (43), No info literary (7), Ach omen (7), Sel incantation-ritual (6), OB mathematical (6), No info omen (4), No info no info (4), NA incantation-ritual (4), 1stM scholarly (4), Ach incantation-ritual (3), Uncertain omen (2), SB astronomical (2), NA astronomical (2), Sel scholarly (1), Sel astrological (1), NA scholarly (1), NA priestly letter (1), NA legal transaction (1), NA administrative letter (1)		2769	1713	157	−7,588	2,567	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22aw%C4%ABlu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	risnu	[soaking]		SB (8), Sel (2)	astronomical (6), omen (4)	SB astronomical (6), Sel omen (2), SB omen (2)		2769	7	10	−7,599	2,3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22risnu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	ibissû	[(financial) loss]	experience	Sel (7), Ach (4), NA (3)	omen (12), hemerological (2)	Sel omen (7), Ach omen (4), NA hemerological (2), NA omen (1)		2769	14	14	−7,628	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ibiss%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
amāru	[see]	Šihṭu	[Mercury]		NA (29), Sel (17), Uncertain (1), SB (1), Ach (1)	astrological report (20), astrological (13), scholarly letter (9), astronomical (4), omen (3)	NA astrological report (20), Sel astrological (13), NA scholarly letter (9), Sel astronomical (3), Uncertain omen (1), Sel omen (1), SB astronomical (1), Ach omen (1)		2769	173	49	−7,64	3,694	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22am%C4%81ru%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A0ih%E1%B9%ADu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
